plot,species,sensor_id,Date,F_avg
Control,Beech,C14,2023-08-01,0.5570490025591196
Control,Beech,C14,2023-08-02,0.5448517673670162
Control,Beech,C14,2023-08-03,0.4465441959704065
Control,Beech,C14,2023-08-04,0.22388836434982323
Control,Beech,C14,2023-08-05,0.44984597788580083
Control,Beech,C14,2023-08-06,0.5181464869437918
Control,Beech,C14,2023-08-07,0.45371744362331495
Control,Beech,C14,2023-08-08,0.5045617620786633
Control,Beech,C14,2023-08-09,0.5330262742296352
Control,Beech,C14,2023-08-10,0.34594342795648364
Control,Beech,C14,2023-08-11,0.524626880674987
Control,Beech,C14,2023-08-12,0.49860837297132943
Control,Beech,C14,2023-08-13,0.5474191924097466
Control,Beech,C14,2023-08-14,0.5483230641405339
Control,Beech,C14,2023-08-15,0.4855299813314309
Control,Beech,C14,2023-08-16,0.5313093333744102
Control,Beech,C14,2023-08-17,0.4721373390110535
Control,Beech,C14,2023-08-18,0.509489580617568
Control,Beech,C14,2023-08-19,0.5136218318235254
Control,Beech,C14,2023-08-20,0.5410826743585054
Control,Beech,C14,2023-08-21,0.5563519287817943
Control,Beech,C14,2023-08-22,0.4879712015489102
Control,Beech,C14,2023-08-23,0.5164766331401989
Control,Beech,C14,2023-08-24,0.36227837959987585
Control,Beech,C14,2023-08-25,0.46198637573361745
Control,Beech,C14,2023-08-26,0.3986604424066095
Control,Beech,C14,2023-08-27,0.5010646475953927
Control,Beech,C14,2023-08-28,0.17362941988919325
Control,Beech,C14,2023-08-29,0.2520272566635473
Control,Beech,C14,2023-08-30,0.4947816317092652
Control,Beech,C14,2023-08-31,0.43365719449820483
Control,Beech,C14,2023-09-01,0.5405795215020828
Control,Beech,C14,2023-09-02,0.48144080872147305
Control,Beech,C14,2023-09-03,0.6012145875028296
Control,Beech,C14,2023-09-04,0.5090957516890561
Control,Beech,C14,2023-09-05,0.4715349289555466
Control,Beech,C14,2023-09-06,0.5084094589727203
Control,Beech,C14,2023-09-07,0.5040415999710904
Control,Beech,C14,2023-09-08,0.4862699997575175
Control,Beech,C14,2023-09-09,0.41547663696611276
Control,Beech,C14,2023-09-10,0.08522410753239776
Control,Beech,C14,2023-09-11,0.2807188203582293
Control,Beech,C14,2023-09-12,0.45350837188833243
Control,Beech,C14,2023-09-13,0.4404977586997475
Control,Beech,C14,2023-09-14,0.45787519550000233
Control,Beech,C14,2023-09-15,0.3930457806291241
Control,Beech,C14,2023-09-16,0.4816355183634832
Control,Beech,C14,2023-09-17,0.37012176348805326
Control,Beech,C14,2023-09-18,0.18054176544881848
Control,Beech,C14,2023-09-19,0.4631948081799792
Control,Beech,C14,2023-09-20,0.4873637882930786
Control,Beech,C14,2023-09-21,0.4690219282013009
Control,Beech,C14,2023-09-22,0.3671016417611842
Control,Beech,C14,2023-09-23,0.016088736993184593
Control,Beech,C14,2023-09-24,0.025491103708052614
Control,Beech,C14,2023-09-25,0.33949856488835417
Control,Beech,C14,2023-09-26,0.020082981769895963
Control,Beech,C14,2023-09-27,0.3243363935345312
Control,Beech,C14,2023-09-28,0.23143432654203444
Control,Beech,C14,2023-09-29,0.17244457589144618
Control,Beech,C14,2023-09-30,0.30421863707722285
Control,Beech,C14,2023-10-01,0.5236650731236846
Control,Beech,C14,2023-10-02,0.47502127517454656
Control,Beech,C14,2023-10-03,0.38062412901258713
Control,Beech,C14,2023-10-04,0.45223048415088685
Control,Beech,C14,2023-10-05,0.41768663612280577
Control,Beech,C14,2023-10-06,0.21715183217174186
Control,Beech,C14,2023-10-07,0.0041858619832363135
Control,Beech,C14,2023-10-08,0.42615176818505324
Control,Beech,C14,2023-10-09,0.43211283709899945
Control,Beech,C14,2023-10-10,0.44138724941990976
Control,Beech,C14,2023-10-11,0.46614636033088525
Control,Beech,C14,2023-10-12,0.42421580958411376
Control,Beech,C14,2023-10-13,0.385853997580018
Control,Beech,C14,2023-10-14,0.005826247676845496
Control,Beech,C14,2023-10-15,0.3589258336296512
Control,Beech,C14,2023-10-16,0.3889069428830314
Control,Beech,C14,2023-10-17,0.32394614242374414
Control,Beech,C14,2023-10-18,0.41492448009941446
Control,Beech,C14,2023-10-19,0.40223401222791283
Control,Beech,C14,2023-10-20,0.374470976579238
Control,Beech,C14,2023-10-21,0.3406092291878473
Control,Beech,C14,2023-10-22,0.35421004954848934
Control,Beech,C14,2023-10-23,0.3085801585284913
Control,Beech,C14,2023-10-24,0.37702975689657886
Control,Beech,C14,2023-10-25,0.4270651917231546
Control,Beech,C14,2023-10-26,0.3803861580389343
Control,Beech,C14,2023-10-27,0.4255158060703053
Control,Beech,C14,2023-10-28,0.3971866365480985
Control,Beech,C14,2023-10-29,0.1904166355476438
Control,Beech,C14,2023-10-30,0.25543488656330066
Control,Beech,C14,2023-10-31,0.08211615644223924
Control,Beech,C14,2023-11-01,0.12487049159552446
Control,Beech,C14,2023-11-02,0.10336972334707632
Control,Beech,C14,2023-11-03,0.1266783866062712
Control,Beech,C14,2023-11-04,0.11938864391661164
Control,Beech,C14,2023-11-05,0.2733260638182548
Control,Beech,C14,2023-11-06,0.08361008764368197
Control,Beech,C14,2023-11-07,0.17065363511233878
Control,Beech,C14,2023-11-08,0.0771715195943517
Control,Beech,C14,2023-11-09,0.031574893812697
Control,Beech,C14,2023-11-10,9.540709129692418e-4
Control,Beech,C14,2023-11-11,0.024441367757278728
Control,Beech,C14,2023-11-12,0.027398168931587284
Control,Beech,C14,2023-11-13,0.006113187576605034
Control,Beech,C14,2023-11-14,0.016961099310223403
Control,Beech,C14,2023-11-15,0.0062912488672845655
Control,Beech,C14,2023-11-16,0.006589961643544384
Control,Beech,C14,2023-11-17,0.004507751799342336
Control,Beech,C14,2023-11-18,0.015203796705972397
Control,Beech,C14,2023-11-19,0.02065045084814564
Control,Beech,C14,2023-11-20,0.007477625363139254
Control,Beech,C14,2023-11-21,0.010226098409604142
Control,Beech,C14,2023-11-22,0.007560035822952646
Control,Beech,C14,2023-11-23,0.003541727119199695
Control,Beech,C14,2023-11-24,0.004154417871230949
Control,Beech,C14,2023-11-25,0.032241484276498165
Control,Beech,C14,2023-11-26,0.0010301754905140401
Control,Beech,C14,2023-11-27,0.019034737790347638
Control,Beech,C14,2023-11-28,0.026942789465737933
Control,Beech,C14,2023-11-29,0.0022166128647062586
Control,Beech,C14,2023-11-30,9.604444517350389e-4
Control,Beech,C14,2023-12-01,0.003669096070458184
Control,Beech,C14,2023-12-02,0.008355944565429861
Control,Beech,C14,2023-12-03,0.004163521353575442
Control,Beech,C14,2023-12-04,0.01993247716215839
Control,Beech,C14,2023-12-05,0.023062161930775593
Control,Beech,C14,2023-12-06,0.022443892713521905
Control,Beech,C14,2023-12-07,0.021397745409182007
Control,Beech,C14,2023-12-08,0.004860718554702375
Control,Beech,C14,2023-12-09,0.008744530090245402
Control,Beech,C14,2023-12-10,0.009564827139361033
Control,Beech,C14,2023-12-11,0.02073856370871084
Control,Beech,C14,2023-12-12,0.01450818569080564
Control,Beech,C14,2023-12-13,0.002301227301418735
Control,Beech,C14,2023-12-14,0.02567687305241672
Control,Beech,C14,2023-12-15,0.015157862250264869
Control,Beech,C14,2023-12-16,0.010789283748825568
Control,Beech,C14,2023-12-17,0.007439654597200397
Control,Beech,C14,2023-12-18,0.004992878647383698
Control,Beech,C14,2023-12-19,0.001980524370769186
Control,Beech,C14,2023-12-20,0.010503404310993664
Control,Beech,C14,2023-12-21,9.781882943846773e-4
Control,Beech,C14,2023-12-22,0.003323206047898077
Control,Beech,C14,2023-12-23,0.001768749974823138
Control,Beech,C14,2023-12-24,0.001129536661586542
Control,Beech,C14,2023-12-25,0.007033240477881996
Control,Beech,C14,2023-12-26,0.0026984001042631277
Control,Beech,C14,2023-12-27,0.008252853825684133
Control,Beech,C14,2023-12-28,0.006454224532494123
Control,Beech,C14,2023-12-29,0.005754607104515461
Control,Beech,C14,2023-12-30,0.004217372414274887
Control,Beech,C14,2023-12-31,0.003442154210318186
Control,Beech,C15,2023-01-01,0.024348895725315813
Control,Beech,C15,2023-01-02,0.031184389873328368
Control,Beech,C15,2023-01-03,0.0216672545777732
Control,Beech,C15,2023-01-04,0.007898644533530993
Control,Beech,C15,2023-01-05,0.005700330529368533
Control,Beech,C15,2023-01-06,0.003026257907194786
Control,Beech,C15,2023-01-07,0.008687964022108365
Control,Beech,C15,2023-01-08,0.009672328657645078
Control,Beech,C15,2023-01-09,0.018437546914242185
Control,Beech,C15,2023-01-10,0.008260625341232846
Control,Beech,C15,2023-01-11,0.009670593760962453
Control,Beech,C15,2023-01-12,0.0074480417818469724
Control,Beech,C15,2023-01-13,0.008049845806388848
Control,Beech,C15,2023-01-14,0.0016985854516926738
Control,Beech,C15,2023-01-15,0.012493919018036249
Control,Beech,C15,2023-01-16,0.031219557923533887
Control,Beech,C15,2023-01-17,0.0038355427732087778
Control,Beech,C15,2023-01-18,0.012256018859493054
Control,Beech,C15,2023-01-19,0.0031184022535610282
Control,Beech,C15,2023-01-20,0.00845638724951283
Control,Beech,C15,2023-01-21,4.2579346690345e-4
Control,Beech,C15,2023-01-22,0.0017019405187772216
Control,Beech,C15,2023-01-23,0.00803477023895152
Control,Beech,C15,2023-01-24,0.016527527883819233
Control,Beech,C15,2023-01-25,0.0075075360619195
Control,Beech,C15,2023-01-26,0.00395246958399244
Control,Beech,C15,2023-01-27,0.0063123646977180725
Control,Beech,C15,2023-01-28,0.0206026814480567
Control,Beech,C15,2023-01-29,0.005592996425052695
Control,Beech,C15,2023-01-30,0.017031655799547036
Control,Beech,C15,2023-01-31,0.01002235964809239
Control,Beech,C15,2023-02-01,0.017303624981375606
Control,Beech,C15,2023-02-02,0.013780347793003085
Control,Beech,C15,2023-02-03,0.010429777329323016
Control,Beech,C15,2023-02-04,0.017027350744006176
Control,Beech,C15,2023-02-05,0.04484820182440617
Control,Beech,C15,2023-02-06,0.0025526786330775666
Control,Beech,C15,2023-02-07,0.00873386091796608
Control,Beech,C15,2023-02-08,0.017936750655038282
Control,Beech,C15,2023-02-09,0.009290027304617109
Control,Beech,C15,2023-02-10,0.0028569417565577427
Control,Beech,C15,2023-02-11,0.015464614679572506
Control,Beech,C15,2023-02-12,0.004740596038967763
Control,Beech,C15,2023-02-13,0.014411593322806206
Control,Beech,C15,2023-02-14,0.014333286512830098
Control,Beech,C15,2023-02-15,0.023672579712963944
Control,Beech,C15,2023-02-16,0.005467711987825605
Control,Beech,C15,2023-02-17,0.006721772942808228
Control,Beech,C15,2023-02-18,0.01991725458748827
Control,Beech,C15,2023-02-19,0.008298273925728916
Control,Beech,C15,2023-02-20,0.014095626275900278
Control,Beech,C15,2023-02-21,0.01740790727559712
Control,Beech,C15,2023-02-22,0.007913450465415767
Control,Beech,C15,2023-02-23,0.016700852671434827
Control,Beech,C15,2023-02-24,0.00993072971559059
Control,Beech,C15,2023-02-25,0.004377348097209703
Control,Beech,C15,2023-02-26,0.014957519760841398
Control,Beech,C15,2023-02-27,0.007700282936495757
Control,Beech,C15,2023-02-28,0.009121459091996718
Control,Beech,C15,2023-03-01,0.014252928708084653
Control,Beech,C15,2023-03-02,0.02702996540824663
Control,Beech,C15,2023-03-03,0.003751663820659576
Control,Beech,C15,2023-03-04,0.008162901966801393
Control,Beech,C15,2023-03-05,0.0218099925079755
Control,Beech,C15,2023-03-06,0.01322303561531143
Control,Beech,C15,2023-03-07,0.015609731257077531
Control,Beech,C15,2023-03-08,0.013404010901758386
Control,Beech,C15,2023-03-09,0.01968823557473186
Control,Beech,C15,2023-03-10,0.0022617105779497207
Control,Beech,C15,2023-03-11,0.01012235767648628
Control,Beech,C15,2023-03-12,0.012355295112138221
Control,Beech,C15,2023-03-13,0.003558872717254464
Control,Beech,C15,2023-03-14,0.007724979950822253
Control,Beech,C15,2023-03-15,0.021966960756738534
Control,Beech,C15,2023-03-16,0.016444078260467555
Control,Beech,C15,2023-03-17,0.0018382440824224857
Control,Beech,C15,2023-03-18,0.016022230375118518
Control,Beech,C15,2023-03-19,0.02493610091361179
Control,Beech,C15,2023-03-20,0.038344266418608476
Control,Beech,C15,2023-03-21,0.011270812088387285
Control,Beech,C15,2023-03-22,0.01343521375498456
Control,Beech,C15,2023-03-23,0.03422163918416918
Control,Beech,C15,2023-03-24,0.027491608181894316
Control,Beech,C15,2023-03-25,0.011008061439898017
Control,Beech,C15,2023-03-26,0.03485826806021888
Control,Beech,C15,2023-03-27,0.0065980281970962045
Control,Beech,C15,2023-03-28,0.004396947673828222
Control,Beech,C15,2023-03-29,0.016752688289074225
Control,Beech,C15,2023-03-30,0.021746315823764826
Control,Beech,C15,2023-03-31,0.021740639742751745
Control,Beech,C15,2023-04-01,0.03512436092311332
Control,Beech,C15,2023-04-02,0.02667903450581729
Control,Beech,C15,2023-04-03,0.017073834471851294
Control,Beech,C15,2023-04-04,0.01858298964655319
Control,Beech,C15,2023-04-05,0.012400598356051815
Control,Beech,C15,2023-04-06,0.0064296136699383034
Control,Beech,C15,2023-04-07,0.006274796069999349
Control,Beech,C15,2023-04-08,0.013119719809164914
Control,Beech,C15,2023-04-09,0.0146649773725965
Control,Beech,C15,2023-04-10,0.0038606641760051074
Control,Beech,C15,2023-04-11,0.005161721106682158
Control,Beech,C15,2023-04-12,0.1066697728727989
Control,Beech,C15,2023-04-13,0.2546305945176358
Control,Beech,C15,2023-04-14,0.26208770399366305
Control,Beech,C15,2023-04-15,0.3508259198235238
Control,Beech,C15,2023-04-16,0.3813425787456246
Control,Beech,C15,2023-04-17,0.413721502069597
Control,Beech,C15,2023-04-18,0.46874622414091777
Control,Beech,C15,2023-04-19,0.5068070141748235
Control,Beech,C15,2023-04-20,0.4418842673267267
Control,Beech,C15,2023-04-21,0.4586847081393194
Control,Beech,C15,2023-04-22,0.5137818828314126
Control,Beech,C15,2023-04-23,0.4541082454248126
Control,Beech,C15,2023-04-24,0.44272166970402627
Control,Beech,C15,2023-04-25,0.3790942339115937
Control,Beech,C15,2023-04-26,0.36353462270078524
Control,Beech,C15,2023-04-27,0.3731178493348137
Control,Beech,C15,2023-04-28,0.018962404369193615
Control,Beech,C15,2023-04-29,0.09782725855227131
Control,Beech,C15,2023-04-30,0.009725919862000127
Control,Beech,C15,2023-05-01,0.44550226139975824
Control,Beech,C15,2023-05-02,0.08498478868889481
Control,Beech,C15,2023-05-03,0.2190599430830364
Control,Beech,C15,2023-05-04,0.39611356653961743
Control,Beech,C15,2023-05-05,0.2628233964310578
Control,Beech,C15,2023-05-06,0.29913210753927766
Control,Beech,C15,2023-05-07,0.33410148980584564
Control,Beech,C15,2023-05-08,0.4900446833387802
Control,Beech,C15,2023-05-09,0.11109009782181425
Control,Beech,C15,2023-05-10,0.37521302743788826
Control,Beech,C15,2023-05-11,0.3192283992218973
Control,Beech,C15,2023-05-12,0.3110163951803525
Control,Beech,C15,2023-05-13,0.2749773963104405
Control,Beech,C15,2023-05-14,0.4158747694023906
Control,Beech,C15,2023-05-15,0.3941751922239993
Control,Beech,C15,2023-05-16,0.43593845291683453
Control,Beech,C15,2023-05-17,0.505955425968803
Control,Beech,C15,2023-05-18,0.3524485649134404
Control,Beech,C15,2023-05-19,0.40798846632689023
Control,Beech,C15,2023-05-20,0.2385513881446574
Control,Beech,C15,2023-05-21,0.46141596320485473
Control,Beech,C15,2023-05-22,0.4767209035974424
Control,Beech,C15,2023-05-23,0.45162906985703727
Control,Beech,C15,2023-05-24,0.46978581189392926
Control,Beech,C15,2023-05-25,0.4162356680858288
Control,Beech,C15,2023-05-26,0.46786025508054296
Control,Beech,C15,2023-05-27,0.42718109469768667
Control,Beech,C15,2023-05-28,0.41891240814752
Control,Beech,C15,2023-05-29,0.1964976304636782
Control,Beech,C15,2023-05-30,0.3783338707414562
Control,Beech,C15,2023-05-31,0.36113431611052016
Control,Beech,C15,2023-06-01,0.3992711553278379
Control,Beech,C15,2023-06-02,0.4701985838510963
Control,Beech,C15,2023-06-03,0.483760267907211
Control,Beech,C15,2023-06-04,0.41392736395079904
Control,Beech,C15,2023-06-05,0.40425988414929914
Control,Beech,C15,2023-06-06,0.5537375138669259
Control,Beech,C15,2023-06-07,0.5291632304366719
Control,Beech,C15,2023-06-08,0.525846973656039
Control,Beech,C15,2023-06-09,0.467984628277508
Control,Beech,C15,2023-06-10,0.5103557249063804
Control,Beech,C15,2023-06-11,0.4641682251670348
Control,Beech,C15,2023-06-12,0.1389530115420561
Control,Beech,C15,2023-06-13,0.4844944375636301
Control,Beech,C15,2023-06-14,0.3491160431079121
Control,Beech,C15,2023-06-15,0.5047123741715528
Control,Beech,C15,2023-06-16,0.47715810093173755
Control,Beech,C15,2023-06-17,0.5707658105290674
Control,Beech,C15,2023-06-18,0.5239503218073075
Control,Beech,C15,2023-06-19,0.48094402177387174
Control,Beech,C15,2023-06-20,0.3638888826175193
Control,Beech,C15,2023-06-21,0.014396633275276925
Control,Beech,C15,2023-06-22,0.06415969175521286
Control,Beech,C15,2023-06-23,0.0036069494934736508
Control,Beech,C15,2023-06-24,0.2513477525573051
Control,Beech,C15,2023-06-25,0.4175412288944018
Control,Beech,C15,2023-06-26,0.4441038446371794
Control,Beech,C15,2023-06-27,0.4524174756133737
Control,Beech,C15,2023-06-28,0.5369436838041496
Control,Beech,C15,2023-06-29,0.5256836933726059
Control,Beech,C15,2023-06-30,0.474566715580716
Control,Beech,C15,2023-07-01,0.4792414593913862
Control,Beech,C15,2023-07-02,0.3578961058970924
Control,Beech,C15,2023-07-03,0.5494043084181288
Control,Beech,C15,2023-07-04,0.5377049235580527
Control,Beech,C15,2023-07-05,0.5762866753129507
Control,Beech,C15,2023-07-06,0.5998422392641195
Control,Beech,C15,2023-07-07,0.5092412074636832
Control,Beech,C15,2023-07-08,0.5712185571047891
Control,Beech,C15,2023-07-09,0.47481384954737266
Control,Beech,C15,2023-07-10,0.5339318002656894
Control,Beech,C15,2023-07-11,0.5858518256193984
Control,Beech,C15,2023-07-12,0.6044473240217352
Control,Beech,C15,2023-07-13,0.59757900147808
Control,Beech,C15,2023-07-14,0.5621459111171445
Control,Beech,C15,2023-07-15,0.4785885110749282
Control,Beech,C15,2023-07-16,0.002558616894057217
Control,Beech,C15,2023-07-17,0.5812973763126339
Control,Beech,C15,2023-07-18,0.6252812584214782
Control,Beech,C15,2023-07-19,0.11039200904230065
Control,Beech,C15,2023-07-20,0.5295824280376674
Control,Beech,C15,2023-07-21,0.5041423773692608
Control,Beech,C15,2023-07-22,0.6079794559701128
Control,Beech,C15,2023-07-23,0.5791871133962851
Control,Beech,C15,2023-07-24,0.38615864725971505
Control,Beech,C15,2023-07-25,0.42718550912787345
Control,Beech,C15,2023-07-26,0.5073497343565362
Control,Beech,C15,2023-07-27,0.5975386868816186
Control,Beech,C15,2023-07-28,0.5945037414677996
Control,Beech,C15,2023-07-29,0.5525007821644943
Control,Beech,C15,2023-07-30,0.52813096181815955
Control,Beech,C15,2023-07-31,0.5244214492383922
Control,Beech,C15,2023-08-01,0.6004484126215369
Control,Beech,C15,2023-08-02,0.5478693080292436
Control,Beech,C15,2023-08-03,0.4662587104948
Control,Beech,C15,2023-08-04,0.16530555082322143
Control,Beech,C15,2023-08-05,0.4538175240062352
Control,Beech,C15,2023-08-06,0.5211145764799825
Control,Beech,C15,2023-08-07,0.44979175148531503
Control,Beech,C15,2023-08-08,0.5690786912231194
Control,Beech,C15,2023-08-09,0.5875761587399675
Control,Beech,C15,2023-08-10,0.30034349573626407
Control,Beech,C15,2023-08-11,0.5540851667024226
Control,Beech,C15,2023-08-12,0.49984099461054377
Control,Beech,C15,2023-08-13,0.5913953463854075
Control,Beech,C15,2023-08-14,0.5722406633929646
Control,Beech,C15,2023-08-15,0.4917624911374504
Control,Beech,C15,2023-08-16,0.553451890241765
Control,Beech,C15,2023-08-17,0.464227236619314
Control,Beech,C15,2023-08-18,0.58298021600764
Control,Beech,C15,2023-08-19,0.5485255334942667
Control,Beech,C15,2023-08-20,0.5387962107430814
